text,label,source
حفل افتتاح مُبهج فشخ من اول دقيقه فيه لغايه دلوقت.. من احلي حفلات افتتاح الاوليمبياد اللي وعيت عليها,سعيد,emotional_tone
احنا المفروض ناخد الميداليه الذهبيه في الاوليمبياد اننا اكتر دوله بتودع الاوليمبياد,حزين,emotional_tone
صباحي كان رايق بدون إزعاج وأتمنى تبقى هالفترة بهذا الهدوء.,هادئ,synthetic_calm
من بدري أحس أن جسمي ثقيل وأحس أني مستهلك من كثر الإلتزامات.,تعبان,synthetic_tired
: مخيف منظر الناس وهم يبحثون عن الخير في تغريدات المتوفين !هل فكرت انك ستكون منهم في يوم ما ويبحث الناس عن اثر لك وقد لا يجدوا؟!…,متوتر,emotional_tone
: متي يعي الاحبه اننا اذا اشدنا بتركيا فنحن لا نعادي الامارات، واذا شكرنا الجزيره فنحن لا نذم العربيه، وبعد هذا وذاك، لا نزايد ع…,غاضب,emotional_tone
من بين البنات انتي عليكي العين، يامو الخدود تفاح وفيها غمازتين,سعيد,emotional_tone
عيال ابرز بطولاتها في حياتها انها عندها تويته عليها كام ريتويت بيتكلموا عن زويل عمل ايه ????وبيقولك ازاي تترحم عليه هزات اوي والله ????,غاضب,emotional_tone
اليوم كامل أشعر بإجهاد من كل شيء وأحس أني مستهلك من كثر الإلتزامات.,تعبان,synthetic_tired
مين الدول اللي في طابور عرض الفرق المشاركه في الاوليمبياد دول .. ناولوني كتاب جغرافيا!,متفاجئ,emotional_tone
خلال اليوم أحس أني مستنزف بالكامل وأفكر آخذ وقت لنفسي.,تعبان,synthetic_tired
اليوم كامل أحس أني مستنزف بالكامل وأحتاج أرتاح شوي.,تعبان,synthetic_tired
مزاجي اليوم كان رايق بدون إزعاج وحسّيت أني أتنفس براحة.,هادئ,synthetic_calm
: ربنا ينتقم منك و ما تموتش و ترتاح .. و تعيش مخذول متهان..زي مبارك حتي مش طايل الموت .. ان الله حق,غاضب,emotional_tone
هو جعفر ماله رشيق كده ليه,متفاجئ,emotional_tone
تعال محتاجه ايدينك   مشاعري مستاحشه واطلب الامان !!,متوتر,emotional_tone
قلت لك بالاثباتات. بعدين نبيل فهمي الذي اقيل ؟ صح,متفاجئ,emotional_tone
Arabic   ليفربول يتلاعب بالارسنال علي ملعب الامارات,غاضب,emotional_tone
:  الشباب في خطوته الاولي نحو كاس سمو ولي العهد .. بدعمكم حتماً سيعود ????,سعيد,emotional_tone
شي حلو من 3 احرف  حلو كذا عايش علي احزاني خاف بيوم ارجع ابتسم من 💔🚶🏽,حزين,emotional_tone
: يا خوف فؤادي من غدِ  بلحظه حزن,متوتر,emotional_tone
لَمْلِمْ جْراحك عا الهَدَا انت مش... اول حدا قبل ما يوصَل.... فَل,حزين,emotional_tone
تحيا مصر بشبابها اللي شرفوا مصر في الاوليمبياد,سعيد,emotional_tone
خايفه اروح ادفع مصاريف الجامعه يقولولي زادت اصل الدولار غلي والله !,متوتر,emotional_tone
صباح المذاكره,سعيد,emotional_tone
نقطه ضعف الشاب العيون الجميله...,سعيد,emotional_tone
خلال اليوم حاس إني تعبان جدًا وأحتاج أوقف كل شيء بس عشان أتنفس.,تعبان,synthetic_tired
اليوم أحس أني مستنزف بالكامل وأحس أني مستهلك من كثر الإلتزامات.,تعبان,synthetic_tired
اليوم مليان تعب داخلي وأحتاج أوقف كل شيء بس عشان أتنفس.,تعبان,synthetic_tired
مُعَلَّقٌ انَا عَلَي مَشَانِقِ الصَبَاحِ، وَجَبهَتِي بِالمَوتِ مَحنِيَّه..,حزين,emotional_tone
ذكري رابعه الثالثه  اللهم انتقم من السيسي الظالم وخذه اخذ عزيز مقتدر,غاضب,emotional_tone
:  تحب تقول ايه لتميم بن موزه يا جبان ما انت جنست ناس من السنغال للدفاع عنك,غاضب,emotional_tone
تحس كده ان في مصريين بيتابعوا الاوليمبياد بس علشان يبصوا علي لبس البنات ولو فازوا المدرب حيبوسهم ولا لا !!!,متفاجئ,emotional_tone
اليوم كامل طاقتي كانت شبه منتهية وأتمنى ألقى وقت أريح فيه بالي.,تعبان,synthetic_tired
بعد يوم طويل أحس أني مستنزف بالكامل وحاس أن النوم هو الحل الآن.,تعبان,synthetic_tired
لسه عندي نفس الشغف ... لسه عندي نفس الاهتمام . كل حاجه زي ماهي .. خايفه اضيعهم .. او هما اللي يروحوا مني !,متوتر,emotional_tone
مصرع المئات من الضباط والجنود السعوديين في نجران وجيزان وعسير والملك في طنجه المغربيه يصيف  استشهاد بداح سعد السبيعي  ال سعود طغاه مجرمون,غاضب,emotional_tone
باك,متفاجئ,emotional_tone
هاليومين كان رايق بدون إزعاج وكأن كل شيء في مكانه الصحيح.,هادئ,synthetic_calm
9 كل سنه وانت طيب ياصاحبي وعقبال 100 سنه ويارب سنه سعيده عليك وتحقق فيها كل احلامك ❤✋,سعيد,emotional_tone
شيء ما مختبئ داخلي يجعلني خائفه يجعل من يومي الجميل قلق,متوتر,emotional_tone
: ؟ سوني بتشتري نيكون ؟ .  تصوير  اشاعات تصوير,متفاجئ,emotional_tone
نفس الحسين غلط مينفعش لاعب في الاهلي يغلطه في ماتش نهائي ، اي اللي جاب الثقه في الموضوع؟ هو اللي واثق في نفسه بيغلط؟,غاضب,emotional_tone
عندما يعاقبك من تحب علي اقل تقصير ..فتاكد انه يكتب نهايته بداخلك بحبر من وجع .....,حزين,emotional_tone
بعد يوم طويل أشعر بإجهاد من كل شيء وأحس أني مستهلك من كثر الإلتزامات.,تعبان,synthetic_tired
رجاء للاخوه المرتبطين بطلوا محن شويه علي الفيس علشان احنا مش طايقين العيشه كده لوحدها     ارحمونا,حزين,emotional_tone
والله كنت مرا مرا خايفه من الاختبار بس الحمدلله طلع يهبل يهبل وربي ❤️❤️❤️❤️,متوتر,emotional_tone
مزاجي اليوم فيه سلام داخلي وأتمنى تبقى هالفترة بهذا الهدوء.,هادئ,synthetic_calm
حازم امام الصغير ده شخص عره اول ما النادي طلعه اعاره قال اي حد يتمني يلبس تيشرت الاهلي بجد خساره فيك شاره كابتن الفريق اللي كنت بتلبسها,غاضب,emotional_tone
جو البيت أقرب للسكينة وهذا النوع من الأيام يعجبني.,هادئ,synthetic_calm
مبروك يا ابن مصر  محمد شاهين,سعيد,emotional_tone
من بدري ما عندي طاقة حتى للأشياء البسيطة وأحتاج أرتاح شوي.,تعبان,synthetic_tired
يستاهلون حماه الوطن كل خير قدموا ارواحهم فداء للوطن  اللهم احفظ جنودنا البواسل     راتب شهر للمرابطين في الحد,سعيد,emotional_tone
من بدري مرهق جسديًا ونفسيًا وودي أختفي عن كل شيء اليوم.,تعبان,synthetic_tired
من بدري حاس إني تعبان جدًا وودي أختفي عن كل شيء اليوم.,تعبان,synthetic_tired
البنت اللي كانت شايله العلم الفلسطيني في افتتاح الاوليمبياد 😍😍😍😍,سعيد,emotional_tone
الميدترم بكره؟!,متفاجئ,emotional_tone
مزاجي اليوم أقرب للسكينة وهذا النوع من الأيام يعجبني.,هادئ,synthetic_calm
من الصباح أحس أني مستنزف بالكامل وودي أختفي عن كل شيء اليوم.,تعبان,synthetic_tired
من بدري ما عندي طاقة حتى للأشياء البسيطة وأحتاج أوقف كل شيء بس عشان أتنفس.,تعبان,synthetic_tired
مسائي أقرب للسكينة وكأن كل شيء في مكانه الصحيح.,هادئ,synthetic_calm
بعيدا عن المود اللي الواحد فيه بس اقسم بالله      الزمالك هيندم علي بيع طلبه وحازم امام     كل اللي عندنا دول جايين للفلوس بس مش للنادي,غاضب,emotional_tone
مسائي كان بسيط وبدون ضغوط والحمدلله على هالنعمة.,هادئ,synthetic_calm
ايه الحضري ده !!,متفاجئ,emotional_tone
جووز اختي انخض لما شاافني بتفرج ع الزماالك وبشجعه... لا وايه بشجع الزمالك وبرشلونه يعني عكسه ..... يعيني اتصدم ????????????????,سعيد,emotional_tone
والله بقيت خايفه من موضوع نزول الناس دي,متوتر,emotional_tone
13: خايفه من بكرا واللي حيجرا لما تروح ..   ورده.,متوتر,emotional_tone
من الصباح مليان تعب داخلي وأحتاج أوقف كل شيء بس عشان أتنفس.,تعبان,synthetic_tired
والله وجودهم في الاوليمبياد زي عدمهم ، الله يرحم بس,حزين,emotional_tone
الحين نادينا مافيه صاله حديد ولياقه !! !!,متفاجئ,emotional_tone
مزاجي اليوم مرتاح نفسيًا وحسّيت أني أتنفس براحة.,هادئ,synthetic_calm
تلك هي اسرائيل بعيداً ومن هنا تم قصفها ع ايدي ابطال لبنان ✌????️   مليتا   حكايه الارض للسماء,غاضب,emotional_tone
